Doc,Token,Token_Index,Sent_Token_Index,Chunk_Index
Investigating label suggestions for opinion mining in German Covid-19 social media,However,277,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",278,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,the,279,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,publication,280,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,of,281,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,research,282,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,results,283,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,is,284,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,often,285,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,delayed,286,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,or,287,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,temporally,288,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,transient,289,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,due,290,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,to,291,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,limitations,292,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,of,293,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,traditional,294,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,social,295,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,science,296,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,research,297,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",298,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,i.e,299,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,.,300,9,1
Investigating label suggestions for opinion mining in German Covid-19 social media,prolonged,301,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,data,302,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,gathering,303,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,processes,304,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,or,305,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,opinion,306,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,surveys,307,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,being,308,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,subject,309,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,to,310,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,reactivity,311,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,.,312,10,1
Investigating label suggestions for opinion mining in German Covid-19 social media,Given,313,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,the,314,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,increasing,315,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,performance,316,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,of,317,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,language,318,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,models,319,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,trained,320,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,on,321,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,large,322,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,amounts,323,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,of,324,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,data,325,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,in,326,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,a,327,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,self-supervised,328,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,manner,329,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,(,330,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,Devlin,331,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,et,332,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,333,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",334,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,335,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,;,336,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,Brown,337,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,et,338,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,339,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",340,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,2020,341,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,),342,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",343,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,one,344,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,fundamental,345,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,question,346,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,that,347,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,arises,348,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,is,349,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,how,350,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,NLP,351,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,systems,352,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,can,353,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,contribute,354,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,to,355,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,alleviate,356,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,existing,357,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,difficulties,358,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,in,359,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,studies,360,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,for,361,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,digital,362,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,humanities,363,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,and,364,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,social,365,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,sciences,366,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,(,367,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,Risch,368,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,et,369,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,370,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,",",371,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,372,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,),373,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,.,374,11,1
Investigating label suggestions for opinion mining in German Covid-19 social media,One,375,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,important,376,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,approach,377,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,to,378,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,make,379,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,data,380,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,381,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,more,382,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,efficient,383,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,is,384,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,the,385,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,use,386,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,of,387,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,automated,388,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,label,389,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,390,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,.,391,12,1
Investigating label suggestions for opinion mining in German Covid-19 social media,In,392,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,contrast,393,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,to,394,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,active,395,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,learning,396,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",397,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,that,398,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,aims,399,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,to,400,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,identify,401,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,a,402,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,subset,403,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,404,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotated,405,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,data,406,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,which,407,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,leads,408,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,to,409,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,optimal,410,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,model,411,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,training,412,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",413,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,label,414,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,415,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,alleviate,416,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,the,417,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,418,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,process,419,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,by,420,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,providing,421,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,422,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,with,423,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,pre-annotations,424,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,(,425,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,i.e.,426,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",427,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,predictions,428,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,),429,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,from,430,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,a,431,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,model,432,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,(,433,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Ringger,434,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,et,435,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,436,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",437,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,2008,438,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,;,439,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Schulz,440,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,et,441,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,442,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",443,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,444,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,),445,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,.,446,13,2
Investigating label suggestions for opinion mining in German Covid-19 social media,To,447,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,enable,448,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,the,449,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,450,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,451,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,large,452,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,amounts,453,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,454,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,data,455,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,which,456,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,are,457,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,used,458,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,for,459,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,quantitative,460,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,analysis,461,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,by,462,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,disciplines,463,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,such,464,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,as,465,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,social,466,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,sciences,467,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",468,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,label,469,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,470,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,are,471,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,a,472,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,more,473,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,viable,474,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,solution,475,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,than,476,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,active,477,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,learning,478,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,.,479,14,2
Investigating label suggestions for opinion mining in German Covid-19 social media,One,480,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,major,481,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,difficulty,482,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,with,483,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,label,484,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,485,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,is,486,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,the,487,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,danger,488,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,489,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,biasing,490,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,491,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,towards,492,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,(,493,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,possibly,494,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,erroneous,495,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,),496,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,497,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,.,498,15,2
Investigating label suggestions for opinion mining in German Covid-19 social media,So,499,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,far,500,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",501,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,researchers,502,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,have,503,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,investigated,504,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,automated,505,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,label,506,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,507,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,for,508,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,tasks,509,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,that,510,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,require,511,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,domain-specific,512,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,knowledge,513,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,(,514,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Fort,515,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,and,516,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Sagot,517,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",518,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,2010,519,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,;,520,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Yimam,521,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,et,522,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,523,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",524,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,2013,525,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,;,526,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,Schulz,527,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,et,528,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,529,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",530,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,531,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,),532,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,;,533,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,and,534,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,have,535,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,shown,536,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,that,537,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,domain,538,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,experts,539,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,successfully,540,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,identify,541,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,erroneous,542,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,543,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,and,544,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,are,545,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,more,546,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,robust,547,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,to,548,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,potential,549,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,biases,550,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,.,551,16,2
Investigating label suggestions for opinion mining in German Covid-19 social media,However,552,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",553,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,the,554,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,limited,555,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,availability,556,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,557,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,such,558,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,expert,559,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,560,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,restricts,561,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,the,562,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,use,563,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,of,564,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,label,565,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,566,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,to,567,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,small,568,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,",",569,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,focused,570,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,571,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,studies,572,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,.,573,17,2
Investigating label suggestions for opinion mining in German Covid-19 social media,For,574,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,tasks,575,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,that,576,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,do,577,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,not,578,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,require,579,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,domain-specific,580,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,knowledge,581,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,and,582,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,can,583,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,be,584,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,conducted,585,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,with,586,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,non-expert,587,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,588,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,-such,589,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,as,590,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,crowd,591,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,workers,592,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,or,593,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,citizen,594,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,science,595,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,volunteers,596,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,-on,597,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,a,598,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,large,599,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,scale,600,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",601,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,label,602,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,603,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,have,604,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,not,605,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,been,606,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,considered,607,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,yet,608,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,609,18,3
Investigating label suggestions for opinion mining in German Covid-19 social media,This,610,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,leads,611,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,to,612,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,two,613,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,open,614,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,questions,615,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,616,19,3
Investigating label suggestions for opinion mining in German Covid-19 social media,First,617,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",618,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,if,619,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,non-expert,620,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,621,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,that,622,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,do,623,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,not,624,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,receive,625,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,any,626,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,training,627,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,besides,628,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,629,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,guidelines,630,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,benefit,631,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,from,632,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,label,633,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,634,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,at,635,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,all,636,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,637,20,3
Investigating label suggestions for opinion mining in German Covid-19 social media,Second,638,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",639,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,if,640,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,existing,641,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,biases,642,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,are,643,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,amplified,644,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,especially,645,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,when,646,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,including,647,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,interactively,648,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,updated,649,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,650,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,that,651,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,have,652,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,been,653,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,shown,654,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,to,655,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,be,656,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,advantageous,657,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,over,658,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,static,659,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,ones,660,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,(,661,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,Klie,662,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,et,663,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,664,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",665,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,2020,666,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,),667,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,668,21,3
Investigating label suggestions for opinion mining in German Covid-19 social media,We,669,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,tackle,670,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,these,671,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,challenges,672,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,by,673,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,conducting,674,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,a,675,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,comparative,676,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,677,22,3
